age,duration,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,job_n,marital_n,education_n,default_n,housing_n,loan_n,contact_n,month_n,day_of_week_n,poutcome_n
32.0,306.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0
40.0,178.0,5.0,999.0,1.0,-0.1,93.2,-42.0,4.12,5195.8,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,1.0
35.0,579.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,3.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
24.0,127.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.958,5228.1,4.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0
35.0,87.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
34.0,115.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
44.0,536.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.244,5099.1,3.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
39.0,181.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.299,5099.1,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
40.0,284.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
39.0,163.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
48.0,116.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,6.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
25.0,313.0,6.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,2.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
36.0,59.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.958,5228.1,6.0,0.0,6.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0
37.0,124.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0
43.0,157.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,4.0,1.0,4.0,1.0,2.0,2.0,1.0,5.0,3.0,0.0
34.0,238.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
46.0,281.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.153,5195.8,3.0,0.0,3.0,0.0,0.0,0.0,1.0,5.0,1.0,0.0
32.0,327.0,1.0,999.0,1.0,-0.1,93.2,-42.0,4.021,5195.8,4.0,1.0,6.0,0.0,1.0,0.0,1.0,5.0,4.0,1.0
22.0,195.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55.0,280.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,3.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0
46.0,428.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.866,5228.1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
37.0,140.0,5.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
39.0,132.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
50.0,600.0,2.0,999.0,1.0,-0.1,93.2,-42.0,4.153,5195.8,6.0,1.0,6.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0
40.0,251.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
33.0,371.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
26.0,50.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.96,5228.1,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
25.0,260.0,2.0,999.0,0.0,-3.4,92.431,-26.9,0.733,5017.5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0
43.0,487.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,4.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0
40.0,348.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,4.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
43.0,197.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.864,5191.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
28.0,32.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.27,5099.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
52.0,98.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,6.0,0.0,6.0,0.0,1.0,1.0,1.0,5.0,0.0,0.0
35.0,53.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.968,5228.1,4.0,1.0,4.0,1.0,1.0,0.0,1.0,2.0,3.0,0.0
35.0,440.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,3.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
46.0,150.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
32.0,301.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,2.0,0.0,6.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
45.0,323.0,1.0,999.0,0.0,-1.7,94.027,-38.3,0.904,4991.6,2.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0
49.0,504.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0
24.0,162.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,2.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
46.0,60.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,2.0,2.0,6.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0
32.0,435.0,1.0,999.0,0.0,-3.4,92.431,-26.9,0.742,5017.5,2.0,0.0,4.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0
38.0,106.0,1.0,999.0,0.0,-1.8,92.843,-50.0,1.757,5099.1,4.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,3.0,0.0
33.0,521.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.25,5099.1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
46.0,179.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.864,5228.1,7.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
54.0,44.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.961,5228.1,6.0,0.0,6.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0
43.0,159.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,4.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
38.0,163.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,4.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0
41.0,213.0,1.0,999.0,0.0,-3.0,92.713,-33.0,0.707,5023.5,2.0,0.0,6.0,0.0,0.0,0.0,1.0,6.0,3.0,0.0
27.0,392.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
40.0,264.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
37.0,351.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
53.0,23.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,6.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
27.0,584.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,2.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
30.0,63.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,4.0,1.0,6.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
36.0,428.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,2.0,1.0,6.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0
34.0,73.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.244,5099.1,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
36.0,30.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,3.0,0.0,3.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0
53.0,129.0,4.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,6.0,0.0,6.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0
31.0,208.0,1.0,999.0,0.0,-1.7,94.055,-39.8,0.723,4991.6,4.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
25.0,338.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0
30.0,578.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,3.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
42.0,225.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36.0,151.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
34.0,291.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0
39.0,198.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.354,5099.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
37.0,255.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.864,5191.0,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
30.0,481.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,4.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0
38.0,387.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
31.0,239.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,4.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
36.0,208.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,1.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
40.0,48.0,3.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,2.0,1.0,6.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
41.0,504.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.966,5228.1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,3.0,0.0
45.0,567.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.021,5195.8,2.0,2.0,1.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0
53.0,247.0,5.0,999.0,2.0,-1.8,93.369,-34.8,0.646,5008.7,4.0,0.0,4.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0
31.0,154.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,3.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
37.0,210.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
33.0,172.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.281,5099.1,2.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0
25.0,188.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.864,5228.1,2.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
26.0,203.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.959,5228.1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
35.0,267.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36.0,111.0,3.0,999.0,1.0,-0.1,93.2,-42.0,4.076,5195.8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0
51.0,236.0,3.0,3.0,1.0,-1.1,94.601,-49.5,0.965,4963.6,2.0,0.0,6.0,0.0,1.0,1.0,1.0,4.0,3.0,2.0
60.0,193.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.354,5099.1,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
36.0,422.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0,1.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0
29.0,278.0,4.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0
28.0,370.0,1.0,9.0,1.0,-1.8,93.369,-34.8,0.643,5008.7,2.0,1.0,6.0,0.0,1.0,0.0,1.0,7.0,3.0,2.0
36.0,232.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0
41.0,300.0,5.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,6.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
31.0,127.0,3.0,999.0,1.0,-2.9,92.963,-40.8,1.281,5076.2,2.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
34.0,256.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,4.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0
35.0,201.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
39.0,83.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.291,5099.1,4.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
33.0,133.0,4.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,2.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0
35.0,206.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.344,5099.1,4.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0
55.0,212.0,3.0,6.0,3.0,-1.8,93.369,-34.8,0.652,5008.7,7.0,2.0,6.0,0.0,0.0,0.0,1.0,7.0,1.0,2.0
55.0,412.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,2.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
35.0,439.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,4.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
45.0,351.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,2.0,2.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
33.0,616.0,2.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0
36.0,100.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
36.0,269.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.966,5228.1,5.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0
44.0,185.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,0.0,3.0,0.0,0.0,1.0,1.0,2.0,4.0,0.0
54.0,400.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,45.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.959,5228.1,2.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0
30.0,493.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,2.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30.0,123.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,4.0,1.0,6.0,1.0,1.0,0.0,1.0,3.0,3.0,0.0
47.0,177.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.313,5099.1,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,0.0
33.0,203.0,2.0,999.0,0.0,-2.9,92.963,-40.8,1.26,5076.2,4.0,1.0,6.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0
30.0,65.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,6.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
36.0,123.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
36.0,335.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.962,5228.1,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0
47.0,38.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,2.0,0.0,6.0,0.0,1.0,0.0,1.0,3.0,2.0,0.0
45.0,174.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
44.0,174.0,5.0,999.0,1.0,-1.8,92.893,-46.2,1.354,5099.1,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
43.0,20.0,4.0,999.0,0.0,-0.1,93.2,-42.0,4.076,5195.8,3.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,3.0,0.0
54.0,152.0,4.0,999.0,0.0,1.4,94.465,-41.8,4.961,5228.1,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
26.0,578.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,4.0,1.0,4.0,0.0,2.0,2.0,1.0,2.0,2.0,0.0
69.0,400.0,3.0,999.0,0.0,-2.9,92.201,-31.4,0.883,5076.2,3.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
58.0,556.0,6.0,999.0,0.0,1.4,93.444,-36.1,4.965,5228.1,5.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
33.0,313.0,1.0,999.0,0.0,-0.1,93.2,-42.0,4.12,5195.8,4.0,1.0,5.0,0.0,0.0,0.0,1.0,5.0,2.0,0.0
32.0,245.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
51.0,214.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
33.0,226.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,4.0,0.0,4.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0
29.0,41.0,1.0,999.0,0.0,-1.8,92.893,-46.2,1.344,5099.1,2.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
42.0,103.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
42.0,71.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,3.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0
32.0,147.0,2.0,999.0,0.0,1.4,93.918,-42.7,4.962,5228.1,2.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0
54.0,53.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,152.0,3.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,4.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,3.0,1.0
31.0,45.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.957,5228.1,7.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0
29.0,292.0,1.0,6.0,1.0,-3.4,92.431,-26.9,0.73,5017.5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,2.0
41.0,22.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0
34.0,456.0,2.0,999.0,1.0,-1.8,92.893,-46.2,1.313,5099.1,2.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0
36.0,127.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.966,5228.1,4.0,1.0,4.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0
49.0,73.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,327.0,1.0,999.0,0.0,1.4,93.918,-42.7,4.963,5228.1,2.0,0.0,2.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0
38.0,456.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.266,5099.1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0
27.0,324.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,4.0,1.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
41.0,471.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
32.0,355.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.864,5228.1,3.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
40.0,42.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.967,5228.1,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0
34.0,230.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
55.0,362.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,4.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
52.0,171.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.859,5191.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0
42.0,264.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
55.0,90.0,5.0,999.0,0.0,1.1,93.994,-36.4,4.857,5191.0,6.0,2.0,6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
58.0,143.0,1.0,999.0,0.0,-2.9,92.963,-40.8,1.262,5076.2,5.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0
33.0,112.0,4.0,999.0,0.0,-1.8,92.893,-46.2,1.291,5099.1,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
34.0,123.0,1.0,999.0,0.0,-2.9,92.201,-31.4,0.861,5076.2,4.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
51.0,114.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.856,5191.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
34.0,71.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.27,5099.1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
52.0,244.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.967,5228.1,4.0,0.0,4.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0
30.0,288.0,1.0,999.0,1.0,-1.8,92.893,-46.2,1.299,5099.1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
50.0,235.0,1.0,999.0,0.0,1.4,94.465,-41.8,4.864,5228.1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0
34.0,87.0,1.0,999.0,0.0,1.4,93.444,-36.1,4.963,5228.1,2.0,0.0,6.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0
59.0,383.0,2.0,999.0,2.0,-1.1,94.601,-49.5,0.977,4963.6,1.0,0.0,6.0,0.0,1.0,0.0,1.0,4.0,0.0,1.0
24.0,401.0,2.0,999.0,0.0,1.1,93.994,-36.4,4.858,5191.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,548.0,2.0,999.0,0.0,1.4,94.465,-41.8,4.865,5228.1,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
36.0,291.0,4.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
29.0,90.0,3.0,999.0,0.0,-1.8,92.893,-46.2,1.266,5099.1,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
26.0,13.0,1.0,999.0,0.0,1.1,93.994,-36.4,4.855,5191.0,2.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
34.0,314.0,2.0,999.0,0.0,1.4,93.444,-36.1,4.964,5228.1,0.0,0.0,5.0,0.0,1.0,0.0,1.0,3.0,4.0,0.0
47.0,348.0,3.0,999.0,0.0,1.4,93.918,-42.7,4.956,5228.1,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0
32.0,184.0,3.0,999.0,0.0,1.1,93.994,-36.4,4.86,5191.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0
32.0,419.0,3.0,999.0,0.0,1.4,93.444,-36.1,4.968,5228.1,2.0,1.0,6.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0
36.0,94.0,1.0,999.0,0.0,-1.8,92.843,-50.0,1.538,5099.1,6.0,0.0,6.0,0.0,1.0,1.0,1.0,7.0,3.0,0.0
37.0,99.0,3.0,999.0,0.0,-0.1,93.2,-42.0,4.191,5195.8,3.0,0.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0
